Timestamp,Teaching_Learning_Process,Curriculum_Relevance,Infrastructure_Facilities,Library_Resources,Laboratory_Facilities,IT_Infrastructure,Student_Support_Services,Administrative_Efficiency,Extracurricular_Activities,Research_Promotion,Gender_Sensitivity,Environmental_Consciousness
2024-10-09T00:19:37.835214,3,4.0,4,2.9164463663613795,4,2.0159345357185634,3.9,0.8,3,3.978246488554549,3.5,3.956511275846737
2025-01-25T04:28:44.629167,3,3.5,2.9483337268251004,3.0814819880717232,4,2.716437343729969,2.4,0.2,3,3.97359612731887,4.0,3.044970097579707
2025-02-12T09:42:04.204570,3,4.0,4,3.682965213882156,2,3.284304569164514,3.0,1.7,4,3.505513914743221,4.0,3.695610808431938
2024-11-24T07:21:55.461859,2,4.0,1.9572989960317166,3.6055003734348015,3,3.577754292740776,3.5,1.7,2,2.4040715191191526,3.5,3.369144145014588
2025-01-08T01:33:51.374293,4,4.0,4,2.6018837214255948,4,2.6357075501427523,3.0,2.8,4,2.2863911038407845,3.5,3.7361428639410903
2024-11-16T13:57:13.753183,3,3.0,4,3.726917168776036,4,3.1958232346290956,3.3,2.1,3,0.8711733486993869,3.5,3.005941733274067
2024-04-07T21:28:00.891829,1,3.0,3.7189086571768253,3.9249042815843875,3,2.435265784210196,3.4,3.8,4,3.4791823905800703,3.5,3.495952392281513
2024-08-25T20:52:33.070654,3,3.5,2.626791048873665,2.534461760973708,4,2.162132103859203,3.5,2.2,3,3.583810860356153,3.5,3.5937157834888387
2024-07-08T06:47:54.750185,3,3.5,3.8780859576694735,2.64324280746047,3,4,2.8,3.1,3,3.9426027600714133,3.5,3.1535672156134757
2025-02-12T23:14:37.565981,3,3.0,3.688860730552375,3.8610106024482658,4,3.5081256462204204,3.0,1.5,4,3.293659514466242,3.5,3.8749813871498384
2024-10-20T22:45:09.227680,5,4.0,2.7691934937049414,3.7839972359800624,3,4,2.7,3.2,2,3.3719075516348993,3.5,3.390654167672408
2025-01-21T09:53:32.962161,4,3.5,3.5777430701555213,2.989453059998769,2,3.304481602043091,3.8,0.4,2,3.8037743092917378,3.5,3.7001582110881874
2024-05-08T07:16:09.464549,3,3.5,2.1212675136933217,3.844602426853039,3,4,3.4,3.5,3,2.9194592622434397,3.5,3.9698614573332907
2024-09-28T04:42:23.094929,3,3.0,3.2502000227194983,3.729867896786683,3,3.738670829153638,3.4,0.7,2,4,3.5,3.64344335510481
2024-09-14T15:35:32.998016,4,3.0,4,3.15830325090642,3,2.934616265636466,3.3,1.9,2,3.023014581058098,3.5,3.8630523664641454
2024-06-23T17:30:13.320134,5,3.0,3.025011313339168,3.637432505789789,2,3.9222303293003757,3.3,2.3,4,2.3178054057370625,3.5,3.879969131352353
2024-09-15T23:12:31.699757,4,4.0,3.0565617953786823,3.0798168038032765,3,3.453987430042263,2.3,3.1,4,3.8112328777797044,3.5,3.413530874612346
2024-11-10T09:37:06.065447,3,3.0,3.842129676418409,3.857339738823936,4,3.25287930377438,3.2,2.6,3,3.2572356009183565,3.5,3.612297037667848
2025-01-11T12:43:43.945648,4,3.0,4,3.834838853398313,3,2.158509615276745,3.1,1.9,4,1.177796138928434,3.5,3.7137998732725594
2024-07-13T13:04:15.826784,3,3.5,4,3.3087820625820665,4,3.839415091943908,3.2,2.3,3,3.5946716809563077,3.5,3.4627425309771858
2024-08-24T04:30:03.267292,3,3.0,1.0804223928678414,2.810615970210175,2,2.303172226905681,2.9,1.9,3,2.7973559099283873,3.5,3.6130931395957995
2025-03-17T02:54:50.004518,3,3.5,4,3.418873670419673,2,2.585026045901745,3.4,3.2,4,3.1551371769695384,4.0,3.5089427200227776
2024-10-14T19:01:18.170598,3,3.0,4,3.815853790684433,3,2.4633260285246648,3.1,2.1,4,2.940732225768449,3.5,3.197112344026905
2024-10-06T08:05:37.955716,2,4.0,3.2643104602511115,2.79959952743692,2,3.253329062632677,2.7,1.3,2,3.4132075489957803,3.5,3.090866075793818
2025-02-16T15:35:59.894432,4,4.0,3.0238790218377365,3.6812404148506808,4,3.129835829820488,2.4,0.8,2,2.8306757280358195,3.5,3.1113057259976364
2024-07-13T03:33:29.273869,4,3.0,3.156618031198467,3.316308886232238,3,3.1327597607977706,3.4,3.0,4,2.5173639577450593,4.0,3.0130648757401364
2024-05-31T04:11:06.933494,3,3.0,2.6627850723640605,2.680802597295938,3,2.299847654469802,2.3,0.4,3,4,3.5,3.183355578780812
2024-04-25T16:33:15.432884,4,3.0,3.922607821092709,3.796066388463574,4,2.4903153334427435,3.4,1.6,2,3.592142697841322,3.5,3.6223309180071928
2024-11-15T13:08:28.186765,2,4.0,4,3.162257265855901,4,2.716588514977908,2.6,1.3,2,4,3.5,3.4019768314396206
2025-02-18T23:29:53.115924,3,3.5,2.2320716155864506,3.7426481740231567,2,2.178704414818397,3.0,2.9,2,2.6022246353891365,3.5,3.7882067989902404
2024-11-22T21:31:48.997952,3,3.5,4,2.641004862946669,2,3.092313927402082,3.2,1.4,2,4,3.5,3.5717735031855713
2024-12-16T07:00:45.358887,3,3.5,3.1384681553332965,2.683009605149164,3,2.2826273324129307,2.6,1.0,2,3.069966587442758,3.5,3.950285736046896
2024-11-16T23:18:45.896150,4,3.0,3.1235373538522317,2.5182631498954153,3,2.683753465799426,2.4,3.0,3,4,3.5,3.894869027287704
2024-08-16T16:54:41.280455,4,3.5,2.524241756281201,2.60393639461848,3,2.069446994782335,3.5,0.9,2,3.4966374703028906,3.5,3.4074753765155092
2025-02-06T10:11:30.857931,3,4.0,2.6873258221458234,2.519714377715885,4,2.0645168099041658,2.3,3.0,2,3.4658124461997244,3.5,3.5927343137551935
2024-12-03T07:37:50.105630,2,3.0,3.302137560875889,3.866413449774342,3,4,3.3,2.5,2,3.003563194703649,4.0,3.3920835836540664
2025-03-16T12:47:29.308765,4,3.5,4,3.446081849453942,2,2.2520934286711642,3.1,3.4,3,3.4313847163939286,3.5,3.827528190188769
2025-02-24T08:11:04.619558,3,3.0,3.665438983296123,3.595204136667526,4,2.2057327394720856,3.7,2.4,4,2.197039893497333,3.5,3.466967436954404
2024-10-13T10:46:04.933262,3,4.0,3.960518039054252,3.823178407744145,2,3.6076544828072077,3.2,2.3,4,1.4445531511750336,3.5,3.1025504319151525
2024-05-25T03:06:40.747120,4,3.0,4,2.573948312560897,4,2.1843582062911913,3.7,3.8,2,2.068572431224318,3.5,3.071069079429604
2024-08-06T01:37:35.171176,3,3.5,2.2691009905519843,3.7289001033276854,2,2.305844050486488,3.5,3.7,3,3.323912989105214,3.5,3.0907280351350113
2024-12-15T03:23:08.101980,3,4.0,4,2.704103113734403,4,3.2462276362848526,2.7,3.2,2,0.5240872448656924,3.5,3.1982574169591302
2025-03-14T09:01:27.528176,3,3.0,2.354804311623125,3.977269843037156,4,3.869623320303466,3.2,2.2,4,2.326700677909598,3.5,3.3397086802818174
2024-05-16T20:26:18.834676,3,3.0,4,3.2744430363346577,3,2.235132257325543,3.0,2.7,4,2.3622929788595615,4.0,3.8689113605935295
2024-12-11T07:06:26.495034,3,3.0,3.5461535969782543,2.5501926121259317,4,2.450500620297169,3.4,3.8,4,3.095102032903192,3.5,3.36928678260049
2024-05-26T03:34:12.506092,3,4.0,2.7441524868439098,3.023068030811623,3,4,3.3,2.1,2,3.558389149503259,3.5,3.8743894023874708
2024-11-16T03:06:44.458661,3,3.5,3.4577636433436556,3.686930514630763,2,3.2198294895081268,3.5,1.6,2,4,3.5,3.2962194013170656
2024-04-21T22:10:06.819508,3,3.5,4,2.577940075546159,3,3.107477981608918,3.2,3.1,2,2.5313697466703537,3.5,3.3318748635099547
2025-02-08T19:56:35.910563,3,3.0,2.1851143700356643,2.567737860117234,2,4,3.7,2.2,2,2.3273737104607473,4.0,3.7555224166479424
2024-09-10T13:51:37.195333,4,3.5,2.9909956869346077,3.949576247477837,4,2.6291949249885245,3.6,0.7,3,4,4.0,3.9291826835799775
2025-01-20T05:00:11.674820,3,3.5,2.085249150628057,2.8160641189336424,2,4,2.8,1.6,3,4,3.5,3.782489745592491
2024-04-12T03:05:27.755346,2,4.0,3.6682154433226053,3.441270297491049,2,2.051335161679367,2.7,1.6,4,2.4742162893467268,3.5,3.6253800625122836
2024-08-27T11:15:17.846262,2,3.0,4,3.8104406408194325,3,2.149126532955849,2.8,1.8,4,2.7943742927929818,3.5,3.8060147173138965
2024-05-06T13:20:33.130119,4,4.0,4,3.559155248824171,3,2.3776975649432983,3.7,2.3,4,2.401858334069189,4.0,3.772822296152747
2024-12-20T07:05:14.683396,2,4.0,3.830322029333489,3.5535389240613338,2,3.8308144897021945,3.8,1.2,2,2.8532182427884814,4.0,3.899330459961629
2024-09-17T12:00:31.725540,4,3.0,4,2.6167589173296824,2,3.5255029249345853,3.1,2.5,2,2.5399437328893524,3.5,3.8972894798595044
2024-07-31T04:10:05.987227,2,3.0,3.1661099754412554,3.5169130083114943,4,2.895884006548092,2.5,1.7,4,3.404071345141248,3.5,3.3648973597101697
2025-01-23T13:58:00.650544,3,3.0,3.0393151901831184,3.213373553854759,4,4,3.0,2.8,3,4,4.0,3.4356284880269805
2024-12-08T20:13:27.736629,4,4.0,3.449480254421968,3.332439453617748,4,4,3.2,1.4,2,4,3.5,3.844494437761191
2025-01-17T02:46:58.092384,3,4.0,3.6012764951641305,2.883520438627116,3,3.5958611782818783,3.6,2.9,4,3.7838997182751015,4.0,3.8586854328891387
2024-10-10T09:56:25.913774,2,3.5,3.591317541251667,3.8884715637577267,3,2.3562840854440803,3.6,0.5,4,3.5075664924831758,3.5,3.057758648407925
2025-01-07T22:02:34.586281,4,4.0,4,2.591081077008299,4,4,3.4,0.6,3,1.9959038183799207,3.5,3.80085231517643
2025-01-31T15:33:47.927896,3,3.0,4,3.7477728068917733,4,2.0914324367708557,3.2,1.4,3,3.492727880801131,3.5,3.184748809356044
2024-08-12T18:04:37.557560,4,3.0,2.8414171654176723,3.0358826624153865,2,2.7060721754457107,3.6,1.8,4,2.359632960839418,3.5,3.1851305438258475
2025-01-06T22:08:36.425574,4,3.5,3.116812482109667,3.44400927826102,4,3.052147396908383,3.8,3.3,4,3.957937979539105,3.5,3.2187395042863014
2024-12-30T01:32:06.869381,3,3.0,3.286556440503942,3.1072673227442755,3,2.088528414338179,3.5,3.1,4,2.6347713216499944,3.5,3.7052693361286195
2025-03-24T01:21:53.566977,4,4.0,2.005126267648853,2.543480820199673,4,4,3.4,1.2,2,3.875954043650196,3.5,3.873378817703058
2024-12-09T09:43:06.839506,4,4.0,3.40422717011246,3.333416783731619,4,2.3062193523046988,2.4,1.3,3,2.6689313007043047,3.5,3.5962195698111263
2024-09-07T22:55:44.783094,4,3.5,3.554904596808026,3.1919400659466755,3,2.8153104113756897,2.3,2.1,4,2.8562330939083895,4.0,3.906220977515165
2024-04-15T17:08:20.765232,4,3.0,2.9516925627257646,3.507096669118136,4,2.892685424342838,3.3,1.0,4,3.067644025208508,3.5,3.2593742173599387
2024-10-09T09:01:28.359610,4,3.5,4,3.287012060765984,3,2.42214499435632,2.4,1.0,2,3.182932075310508,3.5,3.075887087176392
2025-02-19T14:42:24.328187,3,3.5,2.062012297243162,2.770692428732355,2,2.53853206713854,2.9,2.3,3,2.1514093617383416,3.5,3.5961736751145934
2024-12-17T19:45:20.684675,4,4.0,1.880954581675029,2.768857981395065,2,4,3.4,0.9,4,2.418688264588962,3.5,3.5396314236719904
2024-08-24T10:49:46.960763,3,3.0,2.792718744394804,3.1973651416184596,4,2.0077205438145653,2.8,2.8,3,3.0239763705730636,3.5,3.8585095045376354
2025-03-12T04:28:16.855920,3,3.5,2.21396558223541,2.7336168383756325,3,2.4525278884026136,3.1,3.9,4,3.6185488222871167,4.0,3.0340320546405524
2025-01-15T04:53:45.832978,3,3.0,2.8514941783985437,3.596595155856469,3,2.071104476935752,2.9,1.1,2,1.8845590240892724,3.5,3.6940428150215174
2024-07-17T13:29:25.747253,3,4.0,3.4535769955010736,3.7820348783599673,2,4,3.2,3.5,4,3.1009674339240814,3.5,3.8606602224832645
2024-06-01T23:21:28.596844,5,4.0,2.048267527199049,3.6358199641612226,4,2.6186628249120427,2.9,3.0,2,4,3.5,3.4597038616738263
2024-07-29T22:37:07.643421,2,3.5,2.667557025770906,3.419120876793597,2,4,2.9,1.1,3,3.9129920953500346,4.0,3.66927856552453
2024-08-21T04:59:58.898295,5,4.0,2.66944239985812,2.9136386118442323,2,2.0758705014663015,2.3,2.4,2,3.406147366407179,4.0,3.9294732257857587
2024-05-18T06:42:28.386292,4,3.0,4,3.220139663382575,4,2.311855292234543,3.5,3.1,2,3.6943368162388683,3.5,3.9280160473598906
2025-04-03T20:55:40.721676,3,3.5,4,3.5455625198106917,4,2.1673104447023253,3.5,2.7,3,4,4.0,3.6887130562878747
2024-10-23T22:38:28.528620,4,3.5,4,2.672162098497054,3,2.0291494044357234,3.0,2.5,3,3.3917451587598855,3.5,3.0589579716338906
2025-02-21T14:16:57.277870,3,4.0,3.836703432976928,2.526186926646839,3,3.7934735621347575,3.5,1.4,4,2.027639364224347,3.5,3.2342477708518595
2024-06-25T09:02:06.568852,2,4.0,4,2.803265838317261,4,2.1081505716624642,2.2,3.2,2,3.179518776107626,3.5,3.990501345525628
2024-06-07T03:15:02.605113,2,3.0,3.9589549744809327,3.1556487913812266,2,3.5620419924294313,3.2,1.9,2,2.2465320301925535,3.5,3.5051886209454457
2025-03-12T08:16:16.305125,3,4.0,3.7427256173150742,2.8864818844539153,3,2.768733184656605,2.9,0.4,3,3.8919441335399605,4.0,3.805257144187809
2025-02-22T02:13:18.432987,4,3.0,2.85354257661114,3.005795318525154,2,2.6253737172487783,3.5,2.6,2,2.1118692831515107,3.5,3.703429055664105
2024-11-23T15:31:47.249306,3,4.0,3.601435206833305,3.26366406311275,2,2.661356028002491,3.4,2.1,4,2.469009465788843,4.0,3.5004601789803527
2024-04-06T00:17:53.459551,3,3.5,2.192949428569082,3.1582648681498617,4,2.3561660819670207,3.1,1.8,2,3.94378836548698,3.5,3.3265077299174184
2024-05-16T22:20:19.713929,4,4.0,3.144696900121412,3.2818465034789224,2,2.131985629094944,3.7,2.5,3,2.5162743452641756,3.5,3.1444696988969847
2024-06-27T19:45:30.651795,4,3.5,2.864030434500412,2.784226039005576,3,2.037336105633675,3.3,3.1,2,3.3507306390974128,3.5,3.7529035855960164
2024-09-14T01:56:46.426803,2,3.5,2.53112842986693,2.958994765931054,3,2.1403618179367685,3.6,2.2,3,3.4014461063083257,3.5,3.3518166663568314
2024-09-24T18:22:36.445222,4,3.0,3.1335776574119123,3.2272690669860205,3,2.649973167686677,2.4,1.9,4,4,3.5,3.7712737074385356
2024-12-19T16:08:25.684361,4,3.0,3.3431307771380334,2.8602677417741385,4,2.162573982708586,3.4,2.3,4,4,4.0,3.004052597855129
2024-09-23T07:58:17.044667,4,3.0,4,3.09757227014795,4,2.6112797609180993,3.0,2.3,4,1.2111943857810272,3.5,3.489429130168247
2024-06-17T18:26:48.459291,4,3.0,3.313152125732481,2.7810249325843808,3,3.6277898914447313,3.3,2.1,2,4,4.0,3.015598161339803
2024-11-02T00:42:47.277746,4,3.5,2.542940597077398,3.7529576434108596,2,2.5591580398855034,3.8,2.5,3,3.7230187058264432,3.5,3.177098828817778
2024-04-15T23:17:19.178232,3,3.0,4,3.2128485570064225,4,3.6368918371083527,3.5,2.1,3,1.8761418234435994,3.5,3.3377377054378132
2024-04-30T22:15:39.959871,2,4.0,4,2.909719247921161,3,3.8060771741386565,2.5,2.2,2,1.0680929491851903,3.5,3.9585251212573427
2024-04-21T19:57:01.809868,3,3.0,4,3.2558992691456483,3,3.1694415935040676,3.0,1.9,2,2.665841899756122,4.0,3.1872729966032507
2024-06-23T15:55:15.286848,4,3.5,3.4657086203161502,3.229670012632865,4,4,2.6,1.8,3,1.6241206276034625,3.5,3.8676215822756888
2024-12-16T00:33:57.361546,4,3.0,3.6769244995907147,3.341816622347074,4,3.004116578147408,3.7,2.1,4,3.499969705004413,3.5,3.3623404507122703
2024-10-25T15:40:21.529119,2,3.0,2.6854626862328113,3.570888920333545,4,2.0988705319972816,3.7,2.9,2,3.542931996474599,4.0,3.5090423501938237
2024-09-07T21:38:36.815923,3,3.0,1.955586576839733,3.040130718323945,3,2.1577427053163936,3.3,1.0,2,2.060873964921103,3.5,3.5729017657549083
2024-11-26T20:03:02.731469,4,4.0,2.451101084003492,3.4048632747796534,4,2.209364836573145,2.8,3.2,2,3.995723208866451,3.5,3.1997519571353457
2025-03-13T12:22:55.628818,3,4.0,3.3902036838987097,2.645671827652068,3,2.257825642943491,3.4,1.3,3,0.677746499857601,3.5,3.109826850438491
2024-10-27T21:02:17.998966,3,4.0,3.633837637277434,3.8228152555054784,3,2.5215770774987036,2.6,1.9,3,1.7388455387086652,3.5,3.740681231018526
2024-11-09T01:05:15.973296,2,4.0,4,3.0933043255295414,4,2.934493943649239,2.5,2.2,2,1.1759172688923958,3.5,3.4090516777341255
2024-07-10T00:50:28.693745,2,4.0,3.717300177138117,3.9754917942517816,2,2.14062472720576,3.2,1.8,2,3.6411887852179357,4.0,3.3409301126789677
2025-01-06T15:18:03.066104,2,3.5,2.784911742512171,2.9845708224592244,4,3.2892472049070696,2.8,0.7,4,4,3.5,3.8712632355907504
2025-03-18T14:49:41.263723,4,4.0,3.9332238959024273,2.944487224717108,3,2.9776195705688924,3.4,3.4,3,2.9095126067925996,3.5,3.8214341111906447
2024-06-17T21:21:57.366774,3,3.5,3.473520262452867,3.497510291204964,3,2.755058295729182,3.4,0.8,4,2.8051696204272902,4.0,3.904939197095712
2025-01-09T20:26:44.679909,4,4.0,3.6483110153667857,3.3026166558970633,4,3.234936319912083,3.0,0.5,3,4,4.0,3.5531388915850726
2024-07-09T09:53:10.558346,3,3.5,2.3398545800001873,3.5781468676568564,4,2.4599940009397985,3.5,3.8,3,3.861158833685314,3.5,3.9286882975182147
2024-11-02T16:24:17.269713,3,4.0,4,2.715551913286591,2,2.542302189970178,2.2,1.7,4,3.2056108221893416,4.0,3.3234870197146638
2024-12-25T12:16:10.285945,3,3.0,4,3.7770586711701797,3,2.5140598921626793,2.7,0.3,2,3.9267135193914116,3.5,3.593311624108479
2024-11-05T21:54:34.038854,5,3.0,2.4557928459771263,3.247442493919196,4,3.2732866689552766,3.3,1.7,2,3.3424185384009895,3.5,3.1654649211211523
2024-07-13T16:14:27.789302,2,3.5,3.616431157280089,2.8715250922620417,4,2.0091865703441583,3.6,1.0,4,3.928845808539907,3.5,3.8795605850183046
2025-02-07T08:20:13.508709,4,4.0,4,3.750846380631472,3,2.962897940042893,3.4,2.3,2,3.9960462819758757,3.5,3.426350213892552
2024-05-16T09:14:05.850805,3,3.5,2.3735889144459326,3.9283459263338347,2,2.1403223485163374,3.0,1.9,2,4,3.5,3.8817179539053193
2025-03-09T01:13:05.044752,2,4.0,3.3384188093370404,3.3676949399003573,4,2.619941642357729,3.6,1.9,2,3.6066331087241617,3.5,3.468860494037039
2024-12-10T03:31:53.294332,3,3.5,3.6657985118324876,2.8017175173703506,4,2.8926016306708044,2.9,1.1,2,3.3323769711863984,4.0,3.054812414048762
2024-12-20T11:11:51.432579,4,3.5,3.72323889870511,3.16243596579442,4,2.0030926407881107,3.7,1.2,4,1.501967561602019,3.5,3.180136587957471
2024-11-25T11:27:39.516788,4,3.5,3.448406079905683,3.87462600420736,3,4,3.1,1.6,2,2.1528776186572744,3.5,3.262675270078349
2024-05-26T12:20:54.591927,3,4.0,4,3.663467652678586,4,4,3.6,2.6,4,2.646173125959516,3.5,3.8614822816365115
2024-05-16T16:16:00.794154,5,3.0,4,3.1700226650253924,3,2.5682844444485586,3.6,3.0,4,2.5237924679164223,4.0,3.150475835012011
2025-03-06T09:30:16.879305,3,3.0,3.2693486754570973,2.7003152636539585,2,2.66446022179907,3.6,1.0,2,3.284522575120615,3.5,3.2378824002669395
2024-11-19T11:53:59.128622,5,3.5,2.4133686412949595,3.3322875013291497,3,2.177033387023066,3.7,2.5,2,2.3535702057791346,4.0,3.196690155495967
2024-11-22T04:32:15.635599,2,4.0,3.3806544455642897,3.8204541271014345,3,2.786450845197258,2.5,3.5,3,1.5731585867345477,3.5,3.2686383841465356
2024-11-04T12:32:29.500394,3,4.0,4,3.1416569935348706,4,2.3004611927918153,3.6,3.5,4,3.410858900740669,3.5,3.190558373192885
2024-06-07T12:57:32.812749,3,3.0,4,2.6990487633101585,3,2.906768422990257,3.7,3.1,4,4,3.5,3.1108960863975366
2024-06-14T12:17:56.021369,2,3.0,3.6020845187528274,2.6751886452766342,2,3.188584606508871,2.4,1.9,4,1.9289205059399157,3.5,3.955234079335781
2024-08-08T12:58:14.755505,3,4.0,2.1529997496828015,3.6332886588967743,3,2.6716984587947694,3.7,1.4,2,3.5463841926747905,3.5,3.313036001595017
2025-03-02T03:08:59.909078,3,3.0,4,3.5245120714604714,4,3.2584594882691382,3.1,2.5,4,3.3412337857889294,3.5,3.6873086092574447
2024-05-01T15:32:13.369022,4,3.0,2.9138255262342194,3.753079694054983,4,2.5604021826225796,2.8,1.6,2,4,4.0,3.0776827138531924
2024-10-25T09:11:03.265432,5,4.0,3.5704800683456903,2.5410367997039622,3,4,3.1,2.2,3,4,3.5,3.687797396813938
2024-04-25T10:09:15.612100,4,3.0,3.524765384268612,2.538448641487624,3,3.382803384375741,3.1,1.9,2,2.7697800592945074,3.5,3.0023219955603446
2025-03-25T17:23:34.720628,3,3.0,4,2.9788859114716453,4,2.1164919917172087,3.3,1.7,3,3.441496778934945,3.5,3.0551324877402966
2024-09-28T14:31:58.200058,4,4.0,3.5425831751661225,3.010292444103495,4,2.2722377835562098,3.6,0.5,4,3.318778866821185,3.5,3.754018117650502
2024-07-23T19:12:29.436557,4,4.0,4,2.5076059208274977,2,4,2.7,2.0,4,1.9044567976801183,4.0,3.857376199685489
2024-09-23T22:32:17.248233,3,4.0,4,3.3929240770868736,3,2.5051015514759314,2.9,2.4,3,3.9097447444128073,4.0,3.0395791746618235
