Response_ID,Timestamp,Curriculum_Design_Relevance,Teaching_Learning_Quality,Assessment_Process_Fairness,Infrastructure_Facilities,Library_Resources_Access,ICT_Resources_Availability,Student_Support_Services,Administrative_Efficiency,Extracurricular_Activities,Research_Innovation_Support,Gender_Sensitivity_Initiatives,Environmental_Sustainability,Value_Added_Courses,Grievance_Redressal_System,Overall_Institutional_Experience
RESP_0694,2023-11-15T00:00:00,3.5124737737395204,3.619621889376081,3.4,3.0,3.2438467498720436,4,3.4,2,3.317880921544862,3.0,3.6323380297886376,1.783151933567606,3.4,4.0,2.9
RESP_0695,2023-12-04T00:00:00,3.2974175399674,3.746086025533268,3.5,3.5,3.3120670174684514,2.242167738505855,3.7,4,2.392752159234104,3.5,3.321953263391038,1.496354473834834,3.1,4.0,3.3
RESP_0696,2023-10-20T00:00:00,4,3.827240506820945,3.9,3.5,3.2603030848239456,2.698075839124581,0.6,2,3.7109007534566443,3.0,3.6512898422426123,1.7159630654148346,4.1,4.0,3.2
RESP_0697,2023-08-29T00:00:00,4,3.830344058913614,3.8,3.0,3.052574537781723,2.213195203286001,3.6,4,3.8227106206933286,3.0,3.618445292512054,1.6127368741291925,3.5,3.5,3.4
RESP_0698,2023-07-08T00:00:00,3.0184939350848072,3.779176201817837,4.0,3.5,3.919284449844923,3.4408003364955766,1.8,3,3.2241449759092844,3.0,3.8505441649999677,1.7555188454094246,3.5,4.0,3.0
RESP_0699,2023-12-24T00:00:00,3.3019694786881604,2.9948922390701944,3.3,3.5,3.2855511388856784,3.6382501669596925,2.0,4,2.870105639637102,3.0,3.3744657710217325,1.3413930067250661,3.2,4.0,2.9
RESP_0700,2023-12-18T00:00:00,4,3.9406547710486977,2.9,3.5,3.2532628043914547,2.772259487191018,0.3,3,3.9021488067024723,3.0,3.27015479863665,1.5105265588617538,4.1,4.0,3.3
RESP_0701,2023-10-19T00:00:00,4,3.511197432715348,3.8,3.5,3.541188433476023,3.1660483403612347,1.2,2,4,3.0,3.32571515618285,1.984730666151281,2.9,4.0,3.0
RESP_0702,2023-08-27T00:00:00,3.2345646163066357,3.4275793458262256,2.9,4.0,3.435186589675469,2.351720718600932,0.7,2,3.0089016170815093,2.5,3.8702914124605594,1.758697711599059,2.8,3.5,2.6
RESP_0703,2023-10-01T00:00:00,3.210900187075237,3.6356922461331553,3.4,3.5,3.406980384947416,2.2871018831645715,2.8,2,4,2.5,3.9662333854684153,2.697158750863481,3.2,4.0,3.5
RESP_0704,2023-12-09T00:00:00,3.455044216383248,4,3.2,4.0,3.797739061561211,2.2003930539495773,1.4,3,3.0905675677644715,2.5,3.648836341833298,2.203011491382425,3.3,4.0,3.1
RESP_0705,2023-10-13T00:00:00,2.252520740683025,2.977148405722758,3.5,4.0,3.377158488141908,2.601134390024085,2.1,2,3.8054746885195705,3.0,3.284961136762096,2.2641726667175437,3.0,4.0,3.0
RESP_0706,2023-11-22T00:00:00,3.3156655819875285,3.6613835331989044,3.2,3.5,2.9684735909986806,3.023085702133419,1.4,4,3.074772208825249,3.0,3.2725580514976262,1.685106378943162,3.2,4.0,2.9
RESP_0707,2023-11-14T00:00:00,3.25071766215659,3.771037024344284,3.5,4.0,3.3813107273986707,2.487922552127432,2.6,4,3.1789790863337215,3.5,3.459605060743214,1.6281661347758207,3.3,4.0,3.5
RESP_0708,2023-08-12T00:00:00,2.6026912027856914,3.36192707602295,4.0,4.0,3.6784435085627876,3.1020019993760197,3.1,4,3.2843009749335486,2.5,3.6982885084025456,1.802692728804855,3.3,4.0,3.6
RESP_0709,2023-07-18T00:00:00,4,3.7874529504873222,3.5,3.0,3.269661310130096,2.706519036550084,3.3,4,2.443625981326757,3.5,3.890309606701397,2.1350326771069126,3.1,4.0,3.6
RESP_0710,2023-09-24T00:00:00,2.453451951366948,3.521970769089263,2.8,3.0,3.4671761800833,3.468604711811525,2.1,4,4,3.0,3.942800579262062,2.1978103307765866,2.9,3.5,3.0
RESP_0711,2023-07-02T00:00:00,4,3.729435934145104,3.5,3.0,3.769165008658973,2.2228675214332823,1.1,3,4,3.0,3.4327245043374406,1.6432794357419038,2.9,4.0,2.9
RESP_0712,2023-07-08T00:00:00,2.7866429382561826,3.13037625022463,4.0,4.0,3.7615571828771928,3.521018560204465,1.0,2,2.3871685920799743,3.5,3.567130527491521,2.686372761327425,3.3,4.0,2.9
RESP_0713,2023-09-28T00:00:00,3.7187903956371517,3.5735277206939173,3.4,3.5,3.9600787913603206,2.624231858160103,2.6,2,4,2.5,3.9436313324432986,1.8174002168004064,2.8,3.5,3.0
RESP_0714,2023-09-22T00:00:00,4,4,4.0,3.0,2.877555799366675,2.3946482726812617,1.9,2,3.416461868735036,3.0,3.3817818267030155,1.495068712637973,3.4,4.0,3.1
RESP_0715,2023-09-23T00:00:00,3.7295919644745594,2.8329180095733935,3.3,3.0,3.2707692721678807,3.597671088850049,2.7,2,3.321327354730284,3.0,3.6868510090705957,1.7032644149817162,2.8,3.5,2.7
RESP_0716,2023-09-29T00:00:00,2.7311382727795825,3.4002153910355317,3.0,4.0,3.063042947227187,2.415246762261637,3.4,4,2.1319991676731354,3.5,3.920841029429402,1.8142619284555133,2.9,3.5,3.4
RESP_0717,2023-11-20T00:00:00,3.981562804754103,3.409474150656055,3.8,4.0,3.6826018296634757,2.430609534818482,1.9,2,3.115735755402406,2.5,3.387278097327691,2.0550097851063334,2.4,4.0,2.9
RESP_0718,2023-09-29T00:00:00,3.6360915827208373,3.1873183269799292,3.9,4.0,2.719687377915421,2.3548552665137445,2.6,3,3.3635546932412748,2.5,3.868398144546807,3.079174605740365,3.1,3.5,3.3
RESP_0719,2023-09-22T00:00:00,3.2433367726097826,4,3.9,4.0,3.0389994338881654,2.6499949541839123,2.5,4,2.773973972581202,3.5,3.287633207579377,1.713086898337028,2.9,4.0,3.1
RESP_0720,2023-12-18T00:00:00,2.6149580289084287,4,3.6,4.0,3.338825359093482,2.3734526444592614,2.4,3,4,3.5,3.2125718543135275,2.2496720955325653,3.4,3.5,3.1
RESP_0721,2023-09-10T00:00:00,3.1372237209302414,3.715139302733758,3.6,4.0,3.1249594888482193,2.681357786094953,1.5,4,3.4804770241440783,3.0,3.9241142468529393,2.397002214673829,3.6,4.0,3.6
RESP_0722,2023-12-15T00:00:00,2.287294429944094,3.6893954270927014,3.9,4.0,3.784096563344052,3.1320208999509047,2.3,4,3.070896796492747,2.5,3.90295144950384,1.7350160992589794,3.1,3.5,3.3
RESP_0723,2023-12-01T00:00:00,2.5451717576011474,4,3.5,3.0,3.72325189897727,2.415026218254071,3.4,3,2.458024859479843,2.5,3.330702589016878,1.369967292640138,3.4,4.0,3.3
RESP_0724,2023-11-18T00:00:00,3.4103783218379053,3.7323673862956483,3.0,3.5,3.783279982502363,3.033859117991988,0.8,4,3.225044821687167,3.0,3.766798757422744,1.457032365090051,3.8,3.5,3.3
RESP_0725,2023-07-20T00:00:00,3.8771700470625476,3.6832030661007114,3.6,4.0,3.1740023966059336,3.068203895308274,1.8,4,1.4318909254505348,3.5,3.372362565646787,1.9391834631671923,4.3,4.0,3.1
RESP_0726,2023-10-21T00:00:00,2.9626045845722686,3.8638777758123495,3.7,4.0,2.921167044127116,2.7590865294294638,2.9,2,4,3.0,3.753581153951804,1.1687922894495344,3.4,4.0,3.3
RESP_0727,2023-09-25T00:00:00,3.1210201386544294,3.154632912583085,3.1,4.0,3.5986856423507048,2.2172035349929224,2.4,4,2.937553200624284,3.0,3.53887051359936,1.8045846105468364,4.2,4.0,3.5
RESP_0728,2023-11-26T00:00:00,3.4729470531724163,3.7622865498198625,3.0,3.5,3.2776429688392446,4,3.0,4,3.0077303578204466,3.0,3.291817833755586,1.7982868815078037,2.7,4.0,3.4
RESP_0729,2023-07-29T00:00:00,3.7923571972270658,4,3.6,3.5,3.0260963156373593,2.8853177378150883,2.2,3,2.843254832967167,3.5,3.470637930425987,1.6965644242329079,3.1,3.5,3.0
RESP_0730,2023-11-29T00:00:00,3.569400086124565,3.870217272082467,3.8,3.5,3.6241045252453445,2.6751197808715794,2.2,2,4,2.5,3.708917037066813,1.8633336365496618,2.9,4.0,3.4
RESP_0731,2023-08-13T00:00:00,4,3.842152470706453,2.9,3.5,2.869508279750855,2.3362642809041483,3.4,2,3.8088491250125394,3.0,3.817469307630624,1.6790902331262798,3.4,4.0,3.2
RESP_0732,2023-11-03T00:00:00,2.225537760433907,3.419912762763114,3.0,3.0,2.9401879507043738,2.783702400905929,2.9,3,3.4359074188388385,2.5,3.304384113068266,2.578554992199635,3.2,3.5,3.1
RESP_0733,2023-09-01T00:00:00,3.5327777007391346,3.706883566562531,3.7,3.0,3.812537342204844,2.298423384778247,2.9,3,2.8109906708966235,3.0,3.5663470485644067,1.3189133507245483,3.4,4.0,3.3
RESP_0734,2023-08-01T00:00:00,3.3947202423177107,3.376934857565108,3.6,4.0,3.1041102807363874,2.399898905627262,0.7,2,3.7126214466797163,3.0,3.881933285761889,1.6695285472612902,2.8,4.0,3.2
RESP_0735,2023-12-22T00:00:00,3.8365803971779884,3.7256451362147582,3.9,4.0,3.3374783233006946,2.7932215014704007,2.5,4,3.8818207298499203,3.0,3.550579206164131,2.3200961656452215,3.4,4.0,3.1
RESP_0736,2023-10-19T00:00:00,3.3564979535047677,3.3065864744811777,3.1,3.5,3.7975713990683717,2.3374636665828525,1.6,2,2.653018012691301,3.0,3.9731790219812364,2.143422956257628,4.7,4.0,3.0
RESP_0737,2023-09-01T00:00:00,2.636103021027493,3.500165738782179,2.9,4.0,3.2626607179578606,2.674974952927734,1.9,4,2.6471537386606454,3.0,3.668736878285627,1.4590883591167072,2.3,4.0,2.9
RESP_0738,2023-12-17T00:00:00,3.8970731461980237,2.8699960086597605,3.4,4.0,3.2755043069979317,2.399093383884877,1.5,2,3.490204907345655,2.5,3.6600854779856418,1.5262827606643696,4.7,3.5,3.2
RESP_0739,2023-07-20T00:00:00,3.808940378260911,3.9111239257075536,3.1,4.0,3.3186228190833216,2.7516293344556937,1.3,4,2.5189041711202136,2.5,3.996315537712644,1.5483661884977915,3.7,4.0,3.2
RESP_0740,2023-12-23T00:00:00,3.1655082094782303,4,4.0,3.5,3.0394893149040314,2.357989473115448,1.9,2,3.5247356970864487,3.5,3.43800474395119,1.8365962561283153,3.4,4.0,3.3
RESP_0741,2023-12-05T00:00:00,3.035700586590574,3.737237903561009,2.9,4.0,3.414303248170254,2.8628783776198596,2.3,3,4,3.5,3.921551038294314,2.2002690238039313,2.4,3.5,3.1
RESP_0742,2023-12-04T00:00:00,4,3.3944296854432805,3.4,4.0,3.4836182133537283,3.1791722070542834,1.6,4,4,2.5,3.583575703218404,2.5525007804788378,3.3,4.0,3.7
RESP_0743,2023-08-18T00:00:00,3.3984188385827134,3.7865836282919276,3.4,3.0,2.8806593082022696,3.658383307461743,1.7,4,3.7334973111576546,3.0,3.463823913141822,2.7101825062127056,3.0,4.0,3.1
RESP_0744,2023-12-13T00:00:00,3.5285089905711255,3.2590954465678865,3.2,4.0,3.222806224035025,2.7541550512339175,3.3,4,4,3.0,3.2312198994880195,2.1161994566629376,3.4,4.0,3.0
RESP_0745,2023-12-28T00:00:00,4,3.270549547798292,3.4,4.0,3.5302204986049732,2.32939408167116,0.9,4,2.4685063287815225,2.5,3.971045973133353,2.048086852386117,3.3,4.0,3.0
RESP_0746,2023-09-17T00:00:00,3.8279477050011033,3.687131556747021,3.6,4.0,3.8418417879991105,3.113148737636554,2.4,4,3.643086241931556,2.5,3.3797161292321407,1.6331410952106864,3.7,4.0,3.5
RESP_0747,2023-10-08T00:00:00,3.1489041303675074,3.4985790544703557,3.7,3.0,3.401449464703564,3.285418409179629,1.0,4,3.4504669003760666,2.5,3.2708299273113313,2.374327754373206,2.6,4.0,3.2
RESP_0748,2023-07-27T00:00:00,3.929903355010357,3.9866567478896133,3.4,4.0,3.6089099465251007,3.4850938601376216,0.6,2,3.500263920445392,2.5,3.473413801973465,2.48898051634297,3.8,4.0,3.2
RESP_0749,2023-07-09T00:00:00,3.341133982551977,4,4.0,4.0,3.014175328602181,2.2012686052600605,1.0,3,3.1182372339083075,3.0,3.4980523953293496,1.642687282338995,2.7,4.0,3.3
RESP_0750,2023-08-10T00:00:00,3.3426862330514284,3.591746485317675,3.6,3.5,3.3288962443445698,4,2.3,2,2.5031315784601222,3.0,3.5193007746661396,1.9379216487172928,4.0,4.0,3.4
RESP_0751,2023-11-11T00:00:00,3.3534873600984163,3.858023006693098,3.4,3.5,3.746417444716246,4,0.3,4,4,3.0,3.3921263338799266,1.3868130749500873,4.4,4.0,3.4
RESP_0752,2023-09-02T00:00:00,2.5807484265369682,3.5664137133068534,3.4,3.5,3.377881744782324,3.9651636603067795,1.5,4,3.607962799093148,2.5,3.97604652964712,1.181867132238401,2.6,4.0,3.2
RESP_0753,2023-08-16T00:00:00,3.0654765530511536,3.3813578303208045,3.4,4.0,3.1681254294031045,2.5915232048634405,1.7,2,2.5922097224813623,3.0,3.6095378942727505,1.5378192969127178,3.6,3.5,2.9
RESP_0754,2023-11-24T00:00:00,2.9401514477351696,4,3.8,3.5,2.6958490073982424,2.621589022381646,2.2,4,1.3912334606613794,2.5,3.399126182040579,1.6224178897680446,2.9,4.0,3.0
RESP_0755,2023-09-09T00:00:00,3.414830497130329,3.157041641279836,3.2,4.0,3.1890707658867203,2.4958083940785083,2.4,3,3.0193201028782215,2.5,3.502787211288774,1.8582192406826494,3.6,4.0,3.1
RESP_0756,2023-09-04T00:00:00,3.837399168428195,3.1845178439349975,3.3,4.0,3.4868266669501162,2.3642361986323124,0.5,3,3.618798222619465,3.5,3.6923479108429174,1.8044215461037654,3.1,4.0,2.9
RESP_0757,2023-09-04T00:00:00,3.2923555521558536,3.1142576009767384,2.8,4.0,3.7911937235257422,2.932851360685789,1.7,4,2.7558877875635277,3.5,3.6800416729832963,1.8533681843303549,3.8,4.0,3.5
RESP_0758,2023-08-09T00:00:00,3.1669447640278947,3.3666046230870355,3.8,4.0,2.9186194243695693,2.2952478981693223,2.0,3,2.8874135911752576,3.0,3.773479632835935,1.8277350211051637,2.6,4.0,3.0
RESP_0759,2023-09-22T00:00:00,3.822977850727651,4,3.9,4.0,2.7666938263065832,2.7916831319740094,0.8,2,1.9126829978650637,3.5,3.351247098523121,2.302372601120055,3.5,4.0,3.1
RESP_0760,2023-11-27T00:00:00,2.746860703188455,3.5756507345517985,2.9,4.0,3.9550179150141824,3.3537925355251352,2.4,4,3.5940093193383684,3.0,3.467506213474627,1.239910149837141,3.4,4.0,3.4
RESP_0761,2023-07-03T00:00:00,3.912630508041893,3.0148947988770685,3.6,3.0,3.2435736016637806,2.2222496848806754,3.3,3,3.33985838484102,3.0,3.5163960632590006,1.6846802247786994,3.1,4.0,3.0
RESP_0762,2023-10-30T00:00:00,3.1224306240467756,3.748180794435272,3.6,3.0,2.9344379094355024,2.7762916121745573,2.4,3,3.425663512275607,2.5,3.863377052086458,1.6032548123611519,2.9,4.0,2.9
RESP_0763,2023-11-27T00:00:00,3.4298857371060922,2.8337405805388762,3.1,4.0,2.9890536997886095,2.6018202962278805,3.1,4,3.258700401663964,3.0,3.442932982959029,1.6927299442585455,2.7,4.0,3.3
RESP_0764,2023-07-29T00:00:00,4,3.8364841549346234,3.2,4.0,3.491425077224828,3.215092726232033,1.6,4,2.1772457816854054,3.0,3.932859776688435,2.588393072755513,3.3,4.0,3.3
RESP_0765,2023-08-21T00:00:00,4,3.287557511252025,3.1,4.0,3.3016237969760294,3.2863025243644817,1.9,2,4,3.0,3.837624392758027,2.195344693000752,3.7,4.0,3.6
RESP_0766,2023-09-02T00:00:00,3.7678805245897546,4,2.9,3.5,3.2272708761972666,3.211042205178015,2.2,4,4,3.5,3.531811739493438,1.6286556781873145,3.4,3.5,3.2
RESP_0767,2023-10-20T00:00:00,3.088059742357406,3.9835341622039273,3.9,3.5,3.634834942050553,2.477108983450731,1.8,2,4,3.0,3.792354492794313,1.930860873614844,2.7,4.0,2.9
RESP_0768,2023-11-17T00:00:00,2.9829896692859976,3.472285228414394,3.4,4.0,3.443305272665585,3.326863661847016,1.8,4,2.8857306971677557,2.5,3.939426517956879,1.4394034244747045,4.2,4.0,3.3
RESP_0769,2023-12-13T00:00:00,3.6423276480530613,3.4441130113910803,3.3,3.0,3.103584401060857,2.477160896658677,0.7,3,3.051688472589624,3.5,3.7985215596399553,1.9947661522155589,3.2,4.0,3.3
RESP_0770,2023-12-28T00:00:00,3.6119425050523715,3.131776986200083,3.2,3.5,3.0742585834567886,2.3234176341294024,3.4,2,3.211186401050115,2.5,3.994591065786519,1.436949324127646,2.3,3.5,3.1
RESP_0771,2023-11-08T00:00:00,3.8197027589876766,4,3.8,3.0,3.1506864570834763,2.3506824426422197,0.8,3,2.2447209770560668,2.5,3.366009784436313,1.5055118266950842,3.3,4.0,2.7
RESP_0772,2023-12-09T00:00:00,3.748699586722054,3.2640587493647857,3.3,3.5,3.269712068436869,4,3.0,2,4,3.0,3.2202379985888103,1.2602074052061067,3.0,4.0,3.5
RESP_0773,2023-11-03T00:00:00,4,3.996010573605642,3.5,4.0,3.625556166215328,3.1719077701751357,1.9,4,4,3.0,3.6445357890096637,1.4294248047478038,3.5,4.0,3.4
RESP_0774,2023-08-09T00:00:00,3.72220116619003,3.2510070931885267,3.1,4.0,3.4778995399633477,3.6779800894482557,0.7,3,2.984762389383422,2.5,3.8376159180835616,1.8027657896348601,3.0,4.0,3.2
RESP_0775,2023-07-22T00:00:00,3.5730232215074014,3.261309493226682,3.2,3.5,2.935170488200592,2.498048361515118,1.3,4,3.165739883232876,3.5,3.908877215489031,1.8411312153213062,3.2,4.0,3.1
RESP_0776,2023-10-31T00:00:00,3.258468234189651,3.461149216610262,3.1,4.0,3.017601214451657,4,1.3,4,2.130522751390678,3.0,3.487612162088646,1.5663717141776543,2.8,4.0,3.3
RESP_0777,2023-10-17T00:00:00,2.960619752722874,4,3.7,3.0,3.214901433126545,2.228907973127442,1.9,3,3.5170461848767496,2.5,3.5081870232514087,1.944093899386438,3.0,4.0,3.1
RESP_0778,2023-11-24T00:00:00,3.327279070140649,3.151951772792303,3.2,4.0,3.1100239855108134,4,3.1,2,3.0425333575424847,2.5,3.406230021027678,2.301305735867228,3.5,4.0,3.0
RESP_0779,2023-08-22T00:00:00,2.895879376591364,3.4648368917991057,3.6,3.5,2.946380848739162,2.3941004015104417,2.7,3,3.710891805982397,3.0,3.615351044033073,1.6734091878944635,2.7,4.0,3.1
RESP_0780,2023-09-05T00:00:00,3.492973068848391,3.8514044790257094,3.7,3.5,3.7266293650181375,2.708465432346811,1.9,2,3.062329445199398,3.0,3.7246541516890455,1.915895489867991,3.5,4.0,3.0
RESP_0781,2023-11-08T00:00:00,3.68181570510949,3.9832800521062754,2.8,3.0,3.253472559574718,2.5945551506447586,2.2,4,4,3.0,3.340410899912485,1.4034498284672794,2.9,4.0,3.1
RESP_0782,2023-08-06T00:00:00,2.929542753700431,3.126192666229039,3.2,4.0,3.8152951674064512,2.233755151807367,2.0,4,2.870531402762532,3.0,3.2582686936913046,2.3139736759075595,3.0,4.0,3.3
RESP_0783,2023-10-18T00:00:00,2.5535737707497685,3.9922262395133004,3.4,3.0,3.2820101745709196,2.351062459479179,0.9,2,1.8380791291720953,3.0,3.785863086667623,1.4317802369769785,2.7,4.0,2.6
RESP_0784,2023-08-15T00:00:00,2.5398767396728426,3.7798813890493927,3.4,3.0,2.7871661847509226,2.281094756689563,2.5,4,3.8864506246533232,3.0,3.307123062150844,1.9358683152492007,2.9,4.0,3.1
RESP_0785,2023-09-29T00:00:00,3.8044033915491577,3.920371369731226,3.5,3.0,3.347758373358483,2.9262610572751413,0.9,3,3.0142607804199804,3.0,3.208136858241747,1.4922976695138535,3.9,4.0,2.9
RESP_0786,2023-12-08T00:00:00,3.1428681191836083,4,4.0,4.0,3.121908365633282,2.361191384440134,2.9,3,4,3.0,3.2892350921995486,2.1649008554039395,2.7,4.0,3.0
RESP_0787,2023-08-04T00:00:00,3.655304061887526,3.9933224203193363,2.9,4.0,3.1318510038086567,4,2.5,4,3.7582801549170766,3.5,3.9969120432217746,1.843836542779781,4.5,4.0,3.6
RESP_0788,2023-10-07T00:00:00,4,4,3.3,4.0,3.16602939141905,2.386650569971971,1.1,2,3.969484689996443,3.0,3.294180973625922,1.6904476104310404,3.6,4.0,3.3
RESP_0789,2023-11-11T00:00:00,3.1309476225001798,3.262994282614244,3.9,4.0,3.713097723647696,2.202750351816813,0.9,3,2.7973246267372454,3.0,3.3598459117060178,1.2193573181595188,3.0,4.0,3.0
RESP_0790,2023-11-22T00:00:00,4,3.239936892007114,4.0,4.0,2.8868767364798757,3.5736517522460876,1.8,3,3.4947548221663802,3.0,3.4337390957139964,2.077157994081099,3.6,4.0,3.2
RESP_0791,2023-08-29T00:00:00,3.6009758697476184,3.6811663982080765,3.3,3.5,2.7237924954239268,2.373839580874556,3.4,3,4,3.0,3.4116643528778567,1.4957904692508264,2.3,3.5,3.3
RESP_0792,2023-08-08T00:00:00,2.8773551689675148,3.71166534254819,3.4,4.0,3.5125037476916052,2.226983482506136,3.4,3,3.8531083958648233,3.0,3.277653136393491,2.2737203906644874,4.0,3.5,3.2
RESP_0793,2023-10-03T00:00:00,3.7010960904985986,3.5831781824438584,3.7,4.0,3.416702156605352,3.5581976700544953,0.5,4,2.23660397778279,3.0,3.9264435709170473,2.9946988781269535,2.4,4.0,3.4
RESP_0794,2023-08-28T00:00:00,3.7293903235879453,2.9523037782680004,3.5,3.5,3.4611717380457114,2.438389594021008,2.9,3,3.6141449102394616,2.5,3.328339679832819,1.5916284082033685,3.2,4.0,2.9
RESP_0795,2023-07-12T00:00:00,3.260703679558976,3.135009086085608,2.9,3.5,3.2699207688699996,3.0554794567918715,2.9,2,2.727735339835872,3.5,3.312220094535259,1.53560407417734,3.7,4.0,2.9
RESP_0796,2023-11-27T00:00:00,3.1903051075179163,4,3.1,4.0,3.249823400485617,2.4301887352438665,0.8,4,2.4450415321357726,3.0,3.6085826885621444,1.6908981547382471,3.6,4.0,2.8
RESP_0797,2023-09-12T00:00:00,2.827075720360764,3.325512900476658,2.9,3.0,3.4467177698948364,2.3164231130798187,1.1,4,3.3768708875450772,3.5,3.3991864570949186,1.4892566323875887,3.1,4.0,2.9
RESP_0798,2023-10-17T00:00:00,2.801242043726717,3.511232141519199,3.5,3.5,3.5244568366007236,3.19613059328306,0.9,2,2.450809052870075,3.5,3.431003175766996,1.786462374465076,2.9,4.0,2.7
RESP_0799,2023-11-29T00:00:00,2.285278345762153,3.5592462139429553,3.8,3.5,3.541343262771051,3.112426942497179,3.3,2,2.98763431579094,3.0,3.62445611278078,3.1024404761357243,2.7,4.0,3.3
RESP_0800,2023-09-14T00:00:00,3.0184726552751364,4,3.2,3.5,3.318132485378981,2.2468963950510137,0.4,4,4,2.5,3.261107914748759,1.4454256652896011,4.0,4.0,3.3
RESP_0801,2023-10-21T00:00:00,3.868436231554813,3.7714248531106707,3.7,4.0,3.256069324582965,4,0.7,4,2.5701278231593436,2.5,3.3307216220017977,1.919186900168955,3.1,4.0,3.2
RESP_0802,2023-11-01T00:00:00,2.4347148048678515,3.401622866741092,2.8,3.5,3.231452442167253,3.1648101598506058,0.2,4,2.7377294114576167,3.5,3.8721797760320626,2.1205016814237596,3.2,4.0,3.2
RESP_0803,2023-08-27T00:00:00,3.3823516172408024,3.5397112349864983,3.1,3.5,3.3587512251849856,2.356009618173176,0.7,4,2.7295714302360286,2.5,3.415202769406376,1.7875605260926937,3.2,4.0,2.7
RESP_0804,2023-12-07T00:00:00,2.838192220616638,2.983931536420826,3.8,4.0,3.3684048913522937,2.3313756890562485,2.1,2,2.6044144058177743,2.5,3.8500695489225354,2.3150373774673096,2.9,3.5,3.0
RESP_0805,2023-08-02T00:00:00,2.929286544440892,3.56920655394479,3.3,4.0,3.4399925595089558,2.7708556680838923,3.4,2,3.530277001352607,3.0,3.3374619621616337,2.503704734652989,2.4,4.0,3.4
RESP_0806,2023-11-08T00:00:00,2.5383287739085834,3.7844108537665004,3.9,4.0,3.5782441286204163,2.687195777367701,2.6,2,1.09443531600472,2.5,3.813992521996539,2.5511589128762044,2.5,3.5,2.8
RESP_0807,2023-08-05T00:00:00,3.7609447860895826,3.6868830284884364,3.6,3.0,3.765373328075494,2.8144288331354286,2.8,3,2.229923797645876,3.0,3.6628509691337015,1.5574596144388713,2.6,4.0,2.9
RESP_0808,2023-07-16T00:00:00,3.3312825871424847,3.7152037163642113,2.9,3.5,3.15781880501749,2.2099295621635258,2.9,2,3.7614179555414946,2.5,3.6410352963780888,1.4741313131167721,3.4,4.0,3.0
RESP_0809,2023-09-26T00:00:00,3.3630423695221734,3.27244419191156,3.8,3.5,3.174809487126215,2.5409721282008344,2.9,3,4,3.0,3.240044913578638,2.602878637027718,3.1,3.5,3.3
RESP_0810,2023-08-05T00:00:00,3.128009632370949,2.980379395435706,3.2,3.5,3.4616090038889027,3.390524529201249,0.4,2,2.9333508358388176,3.5,3.929064383197648,1.508745457776984,2.9,4.0,3.1
RESP_0811,2023-11-04T00:00:00,3.4909751063649552,3.1281762809354934,3.9,3.5,3.358850256975789,2.4025473413991163,1.9,4,3.613721978231825,2.5,3.8264001993267773,1.4057354455154678,3.6,4.0,3.1
RESP_0812,2023-11-10T00:00:00,2.4549696575344906,3.755596716357231,4.0,3.5,3.0272119317652653,3.748728190872015,0.7,3,3.9820555963496522,2.5,3.6813161668337697,1.4505103416131033,2.6,4.0,3.2
RESP_0813,2023-11-27T00:00:00,2.9045019689390132,3.7065063587046074,3.6,4.0,3.5260907127487595,2.338062064887166,1.6,3,2.827757511918703,3.0,3.8169156743078556,2.389745991554496,3.5,3.5,3.2
RESP_0814,2023-07-26T00:00:00,3.037107527722754,3.6313237676707106,3.6,4.0,3.365735148956329,3.178622128990296,2.3,3,3.058880867365935,2.5,3.945205766976124,1.9661477677475003,3.7,4.0,3.4
RESP_0815,2023-07-21T00:00:00,3.327097470239936,3.0747689366320268,3.3,3.0,3.1954800890782518,2.416845200932198,3.4,3,1.8923870430414027,3.0,3.23485057331845,1.8034729432198615,3.4,4.0,3.2
RESP_0816,2023-11-18T00:00:00,3.9104120658172414,3.070575602656134,3.6,3.5,3.339043771867229,2.4329544283868154,1.5,3,3.5000143391411944,3.0,3.8496845490405613,2.4196595548084283,2.8,4.0,3.3
RESP_0817,2023-12-25T00:00:00,2.920213550273058,3.5470904214690893,3.9,3.0,3.1310158679387525,2.555348962221058,2.4,4,4,3.5,3.5829482526837224,1.6143139514236433,3.1,3.5,3.2
RESP_0818,2023-08-21T00:00:00,2.6101918616353315,2.9223492435051748,3.3,4.0,3.0722315968286615,2.9225606344148933,1.6,4,4,3.0,3.3991326962355446,1.9556946932934038,3.1,3.5,3.1
RESP_0819,2023-12-20T00:00:00,3.2101512415461833,3.6269963237520586,3.4,3.0,3.1157113467450923,2.6437895358619135,2.0,4,3.612420644900587,2.5,3.7311726100919405,2.2151007954801107,2.7,4.0,3.3
RESP_0820,2023-10-13T00:00:00,4,3.9847230341330846,3.8,4.0,2.882651788215678,2.3642897664472566,1.1,3,2.9084531280160797,3.5,3.803901525320753,1.6030520753051092,3.0,3.5,3.1
RESP_0821,2023-08-03T00:00:00,3.2402289828848976,3.6601027379642512,3.0,4.0,3.700809856880217,2.8283212577653605,0.8,3,3.2956379890423753,3.5,3.2645193278153024,1.7398026115964902,3.8,4.0,3.2
RESP_0822,2023-09-14T00:00:00,3.393970761018621,3.111213599987823,2.8,4.0,2.875373139468102,2.4148765158217946,1.9,4,3.302642365292267,3.0,3.6105621842632085,1.570020247520945,4.2,3.5,3.4
